t,P,D,u,lambda
4.000000000000002,0.9924038982721421,50.0,0.16474744807955063,0.6935116133189732
4.100000000000001,0.9845249861110101,50.0,0.1563881267953918,0.7079330830783482
4.200000000000001,0.9766285610405739,50.0,0.14932630184318854,0.7228774114830707
4.300000000000001,0.9687311492078376,50.0,0.14360387807498443,0.7383261279215708
4.4,0.9608499535857501,50.0,0.13931748127117888,0.7542562997071307
4.5,0.9530036785680165,50.0,0.13664498870957462,0.7706380223649041
4.6,0.9452137853278716,50.0,0.13589156551419962,0.7874305162842572
4.699999999999999,0.9375065140744099,50.0,0.1375730598365517,0.8045757644753821
4.799999999999999,0.9299163374187158,50.0,0.14257498186790704,0.8219875967575533
4.899999999999999,0.9224922367358405,50.0,0.15247405888327026,0.8395318518395676
4.999999999999998,0.9153099123173873,50.0,0.17023327747006012,0.8569879016442252
5.099999999999998,0.9084973498114371,50.0,0.20181053657897194,0.8739684815936178
5.1999999999999975,0.9022923491328072,50.0,0.2600764943071217,0.8897404329966512
5.299999999999997,0.8971773195324215,50.0,0.3740003653195424,0.902808310450073
5.399999999999997,0.8941639362023112,50.0,0.6018889133753754,0.9100497183163443
5.4999999999999964,0.895053773977484,50.0,0.997994442257283,0.9059983449986234
5.599999999999996,0.9014978689242606,50.0,1.4622012017024477,0.8859735173670339
5.699999999999996,0.9130018487267706,50.0,1.799523898027374,0.8522271795040295
5.799999999999995,0.9274976800853797,50.0,1.9672743388937213,0.8116129956169139
5.899999999999995,0.9431372287042133,50.0,2.0163234407970863,0.7697363878652361
5.999999999999995,0.9587518128409294,50.0,1.99480217015582,0.7297120927457693
6.099999999999994,0.9736673999798565,50.0,1.9327470126155153,0.6929785193533533
6.199999999999994,0.9875063413816674,50.0,1.8478073719412003,0.6600610983090827
6.299999999999994,1.0000659444231916,50.0,1.7505492486609646,0.6310196083973683
6.399999999999993,1.0112495794162313,50.0,1.6475102300148523,0.6056877090237324
6.499999999999993,1.0210268483833074,50.0,1.5428510730039386,0.583799199457609
6.5999999999999925,1.0294095740157947,50.0,1.4392660220858733,0.5650542278387611
6.699999999999992,1.036436685015588,50.0,1.3385061368834537,0.5491534238368173
6.799999999999992,1.0421643362892274,50.0,1.2416945609764698,0.5358146946963397
6.8999999999999915,1.0466592553152851,50.0,1.1495251502208774,0.5247806006597755
6.999999999999991,1.0499941632170817,50.0,1.0623927228655443,0.5158206452619946
7.099999999999991,1.052244580319466,50.0,0.9804814372197693,0.5087308899890349
7.19999999999999,1.053486584489721,50.0,0.9038264634585836,0.5033322421360474
7.29999999999999,1.0537952415465779,50.0,0.8323579854779354,0.4994681693396503
7.39999999999999,1.05324351878996,50.0,0.7659331284374991,0.4970022555276696
7.499999999999989,1.0519015506282683,50.0,0.7043594051816809,0.49581581888665976
7.599999999999989,1.049836163144543,50.0,0.6474120671432371,0.49580570114177663
7.699999999999989,1.0471105899943545,50.0,0.5948469919282249,0.49688227416462316
7.799999999999988,1.0437843297655474,50.0,0.5464102543575422,0.4989676746854784
7.899999999999988,1.039913107550201,50.0,0.5018452054313332,0.5019942590436213
7.999999999999988,1.0355489126500472,50.0,0.4608976636869806,0.5059032606085385
8.099999999999987,1.030740091120326,50.0,0.42331966948359606,0.5106436286827452
8.199999999999987,1.0255314769497335,50.0,0.3888721426514794,0.5161710269389093
8.299999999999986,1.0199645495443077,50.0,0.3573267037228098,0.5224469703169656
8.399999999999986,1.0140776081544658,50.0,0.32846685960317806,0.529438080966171
8.499999999999986,1.007905956185904,50.0,0.3020887101135089,0.537115445770876
8.599999999999985,1.0014820901325614,50.0,0.2780012983367876,0.5454540599664552
8.699999999999985,0.9948358892863426,50.0,0.2560267024264437,0.5544323431770795
8.799999999999985,0.9879948035075294,50.0,0.23599994762237447,0.5640317158045681
8.899999999999984,0.9809840372556007,50.0,0.21776880344843938,0.5742362250193117
8.999999999999984,0.9738267288435185,50.0,0.20119352169245866,0.5850322106167173
9.099999999999984,0.9665441245433084,50.0,0.18614656549494937,0.5964080016700232
9.199999999999983,0.9591557477894292,50.0,0.17251237886223866,0.6083536351790987
9.299999999999983,0.9516795643565144,50.0,0.16018724993614067,0.6208605876955762
9.399999999999983,0.9441321451010745,50.0,0.1490793320371897,0.6339215100461283
9.499999999999982,0.9365288287519985,50.0,0.1391089069155337,0.6475299535231379
9.599999999999982,0.9288838884624658,50.0,0.1302090103130484,0.6616800728352398
9.699999999999982,0.9212107076384906,50.0,0.12232660082024924,0.6763662859747387
9.799999999999981,0.9135219733469003,50.0,0.11542455739917352,0.6915828626864463
9.89999999999998,0.9058299001015884,50.0,0.10948497340563415,0.7073233991306724
9.99999999999998,0.8981465043586359,50.0,0.10451454307213706,0.7235801124177574
10.09999999999998,0.8904839631535745,50.0,0.1005534477750419,0.7403428469207133
10.19999999999998,0.8828551140464491,50.0,0.09769033711989315,0.7575976086449253
10.29999999999998,0.8752741985009792,50.0,0.09608842186917267,0.7753243010066344
10.399999999999979,0.867758040477239,50.0,0.09603291916763997,0.7934930513084177
10.499999999999979,0.8603280416957163,50.0,0.09802211032056364,0.8120579183798355
10.599999999999978,0.8530138050479421,50.0,0.10295409192499286,0.8309454193025296
10.699999999999978,0.845860254773617,50.0,0.11254201510164823,0.8500320004926506
10.799999999999978,0.8389429780768102,50.0,0.130331738579288,0.8690956631897456
10.899999999999977,0.8324050904811116,50.0,0.16449439819743356,0.8877002920220189
10.999999999999977,0.8265574051119525,50.0,0.23640116570423722,0.9048832153546877
11.099999999999977,0.8221786779924105,50.0,0.407436459253481,0.9182261974184625
11.199999999999976,0.8213028552869247,50.0,0.821431706434606,0.9214645458264418
11.299999999999976,0.8274543234549983,50.0,1.4964016610720423,0.9040840128373676
11.399999999999975,0.8414818580177252,50.0,2.03118282086821,0.8646702097414165
11.499999999999975,0.8601506752275266,50.0,2.2765862374460752,0.8143492427598412
11.599999999999975,0.8804426470210961,50.0,2.3412711977828993,0.7625035037135228
11.699999999999974,0.9006882799849353,50.0,2.312008016084134,0.7135991943587774
11.799999999999974,0.9200301987269885,50.0,2.233602685934419,0.6693403511445908
11.899999999999974,0.9380252411897149,50.0,2.129190729413352,0.6301612171950234
11.999999999999973,0.9544502795524598,50.0,2.0115502353802603,0.5959349949551234
12.099999999999973,0.9692072011354665,50.0,1.8882118667748349,0.5663013833942713
12.199999999999973,0.9822729552105742,50.0,1.7638302670125785,0.5408207127722452
12.299999999999972,0.9936711865430089,50.0,1.641364514637419,0.5190467678037908
12.399999999999972,1.0034550096422885,50.0,1.5227116948979336,0.5005600245704369
12.499999999999972,1.0116959743245935,50.0,1.4090717456938198,0.484981143077842
12.599999999999971,1.0184767103272354,50.0,1.301171023923406,0.47197457334068743
12.69999999999997,1.0238858879284458,50.0,1.199406703841321,0.461247330490183
12.79999999999997,1.0280147077771964,50.0,1.1039441329650896,0.4525455778579655
12.89999999999997,1.0309544395183659,50.0,1.0147847228052738,0.4456503983524776
12.99999999999997,1.0327947009364609,50.0,0.9318145139312111,0.4403734632803324
13.09999999999997,1.0336222711820293,50.0,0.8548395601836023,0.4365529453193751
13.199999999999969,1.0335202948449709,50.0,0.783612028749919,0.4340498264270315
13.299999999999969,1.0325677745979813,50.0,0.7178495901477441,0.43274464696212117
